election,election_date,precinct_code,precinct_description,political_party,voter_count
2016 GENERAL PRIMARY,4/26/2016,5810,PHILA WD 58 DIV 10,INDEPENDENT,1
2016 GENERAL PRIMARY,4/26/2016,5810,PHILA WD 58 DIV 10,NO AFFILIATION,9
2016 GENERAL PRIMARY,4/26/2016,5810,PHILA WD 58 DIV 10,NO PARTY,1
2016 GENERAL PRIMARY,4/26/2016,5810,PHILA WD 58 DIV 10,REPUBLICAN,90
2016 GENERAL PRIMARY,4/26/2016,5811,PHILA WD 58 DIV 11,DEMOCRATIC,119
2016 GENERAL PRIMARY,4/26/2016,5811,PHILA WD 58 DIV 11,LIBERTARIAN,2
2016 GENERAL PRIMARY,4/26/2016,5811,PHILA WD 58 DIV 11,NO PARTY,1
2016 GENERAL PRIMARY,4/26/2016,5811,PHILA WD 58 DIV 11,NO AFFILIATION,7
2016 GENERAL PRIMARY,4/26/2016,5811,PHILA WD 58 DIV 11,INDEPENDENT,1
2016 GENERAL PRIMARY,4/26/2016,5811,PHILA WD 58 DIV 11,REPUBLICAN,88
2016 GENERAL PRIMARY,4/26/2016,5812,PHILA WD 58 DIV 12,NO AFFILIATION,7
2016 GENERAL PRIMARY,4/26/2016,5812,PHILA WD 58 DIV 12,DEMOCRATIC,150
2016 GENERAL PRIMARY,4/26/2016,5812,PHILA WD 58 DIV 12,UNKNOWN,1
2016 GENERAL PRIMARY,4/26/2016,5812,PHILA WD 58 DIV 12,INDEPENDENT,1
2016 GENERAL PRIMARY,4/26/2016,5812,PHILA WD 58 DIV 12,REPUBLICAN,74
2016 GENERAL PRIMARY,4/26/2016,5813,PHILA WD 58 DIV 13,NO PARTY,1
2016 GENERAL PRIMARY,4/26/2016,5813,PHILA WD 58 DIV 13,REPUBLICAN,107
2016 GENERAL PRIMARY,4/26/2016,5813,PHILA WD 58 DIV 13,NO AFFILIATION,6
2016 GENERAL PRIMARY,4/26/2016,5813,PHILA WD 58 DIV 13,DEMOCRATIC,158
2016 GENERAL PRIMARY,4/26/2016,5814,PHILA WD 58 DIV 14,DEMOCRATIC,121
2016 GENERAL PRIMARY,4/26/2016,5814,PHILA WD 58 DIV 14,NO AFFILIATION,4
2016 GENERAL PRIMARY,4/26/2016,5814,PHILA WD 58 DIV 14,REPUBLICAN,77
2016 GENERAL PRIMARY,4/26/2016,5814,PHILA WD 58 DIV 14,UNKNOWN,1
2016 GENERAL PRIMARY,4/26/2016,5815,PHILA WD 58 DIV 15,NO AFFILIATION,2
2016 GENERAL PRIMARY,4/26/2016,5815,PHILA WD 58 DIV 15,DEMOCRATIC,105
2016 GENERAL PRIMARY,4/26/2016,5815,PHILA WD 58 DIV 15,REPUBLICAN,29
2016 GENERAL PRIMARY,4/26/2016,5816,PHILA WD 58 DIV 16,DEMOCRATIC,165
2016 GENERAL PRIMARY,4/26/2016,5816,PHILA WD 58 DIV 16,NO AFFILIATION,4
2016 GENERAL PRIMARY,4/26/2016,5816,PHILA WD 58 DIV 16,INDEPENDENT,1
2016 GENERAL PRIMARY,4/26/2016,5816,PHILA WD 58 DIV 16,REPUBLICAN,126
2016 GENERAL PRIMARY,4/26/2016,5817,PHILA WD 58 DIV 17,DEMOCRATIC,179
2016 GENERAL PRIMARY,4/26/2016,5817,PHILA WD 58 DIV 17,LIBERTARIAN,1
2016 GENERAL PRIMARY,4/26/2016,5817,PHILA WD 58 DIV 17,REPUBLICAN,94
2016 GENERAL PRIMARY,4/26/2016,5817,PHILA WD 58 DIV 17,UNKNOWN,1
2016 GENERAL PRIMARY,4/26/2016,5817,PHILA WD 58 DIV 17,NO AFFILIATION,13
2016 GENERAL PRIMARY,4/26/2016,5818,PHILA WD 58 DIV 18,LIBERTARIAN,1
2016 GENERAL PRIMARY,4/26/2016,5818,PHILA WD 58 DIV 18,REPUBLICAN,45
2016 GENERAL PRIMARY,4/26/2016,5818,PHILA WD 58 DIV 18,DEMOCRATIC,167
2016 GENERAL PRIMARY,4/26/2016,5818,PHILA WD 58 DIV 18,INDEPENDENT,1
2016 GENERAL PRIMARY,4/26/2016,5818,PHILA WD 58 DIV 18,NO AFFILIATION,9
2016 GENERAL PRIMARY,4/26/2016,5819,PHILA WD 58 DIV 19,NO PARTY,1
2016 GENERAL PRIMARY,4/26/2016,5819,PHILA WD 58 DIV 19,REPUBLICAN,133
2016 GENERAL PRIMARY,4/26/2016,5819,PHILA WD 58 DIV 19,NO AFFILIATION,5
2016 GENERAL PRIMARY,4/26/2016,5819,PHILA WD 58 DIV 19,INDEPENDENT,2
2016 GENERAL PRIMARY,4/26/2016,5819,PHILA WD 58 DIV 19,DEMOCRATIC,228
2016 GENERAL PRIMARY,4/26/2016,5820,PHILA WD 58 DIV 20,NO AFFILIATION,6
2016 GENERAL PRIMARY,4/26/2016,5820,PHILA WD 58 DIV 20,DEMOCRATIC,168
2016 GENERAL PRIMARY,4/26/2016,5820,PHILA WD 58 DIV 20,REPUBLICAN,68
2016 GENERAL PRIMARY,4/26/2016,5821,PHILA WD 58 DIV 21,NO AFFILIATION,3
2016 GENERAL PRIMARY,4/26/2016,5821,PHILA WD 58 DIV 21,REPUBLICAN,174
2016 GENERAL PRIMARY,4/26/2016,5821,PHILA WD 58 DIV 21,DEMOCRATIC,151
2016 GENERAL PRIMARY,4/26/2016,5821,PHILA WD 58 DIV 21,INDEPENDENT,1
2016 GENERAL PRIMARY,4/26/2016,5822,PHILA WD 58 DIV 22,LIBERTARIAN,1
2016 GENERAL PRIMARY,4/26/2016,5822,PHILA WD 58 DIV 22,REPUBLICAN,95
2016 GENERAL PRIMARY,4/26/2016,5822,PHILA WD 58 DIV 22,NO AFFILIATION,7
2016 GENERAL PRIMARY,4/26/2016,5822,PHILA WD 58 DIV 22,DEMOCRATIC,123
2016 GENERAL PRIMARY,4/26/2016,5822,PHILA WD 58 DIV 22,INDEPENDENT,1
2016 GENERAL PRIMARY,4/26/2016,5823,PHILA WD 58 DIV 23,NO AFFILIATION,6
2016 GENERAL PRIMARY,4/26/2016,5823,PHILA WD 58 DIV 23,INDEPENDENT,2
2016 GENERAL PRIMARY,4/26/2016,5823,PHILA WD 58 DIV 23,REPUBLICAN,111
2016 GENERAL PRIMARY,4/26/2016,5823,PHILA WD 58 DIV 23,DEMOCRATIC,184
2016 GENERAL PRIMARY,4/26/2016,5824,PHILA WD 58 DIV 24,NO AFFILIATION,7
2016 GENERAL PRIMARY,4/26/2016,5824,PHILA WD 58 DIV 24,NO PARTY,1
2016 GENERAL PRIMARY,4/26/2016,5824,PHILA WD 58 DIV 24,DEMOCRATIC,242
2016 GENERAL PRIMARY,4/26/2016,5824,PHILA WD 58 DIV 24,REPUBLICAN,167
2016 GENERAL PRIMARY,4/26/2016,5824,PHILA WD 58 DIV 24,UNKNOWN,1
2016 GENERAL PRIMARY,4/26/2016,5825,PHILA WD 58 DIV 25,DEMOCRATIC,169
2016 GENERAL PRIMARY,4/26/2016,5825,PHILA WD 58 DIV 25,NON-PARTISAN,1
2016 GENERAL PRIMARY,4/26/2016,5825,PHILA WD 58 DIV 25,NO AFFILIATION,12
2016 GENERAL PRIMARY,4/26/2016,5825,PHILA WD 58 DIV 25,REPUBLICAN,77
2016 GENERAL PRIMARY,4/26/2016,5826,PHILA WD 58 DIV 26,NON-PARTISAN,1
2016 GENERAL PRIMARY,4/26/2016,5826,PHILA WD 58 DIV 26,DEMOCRATIC,187
2016 GENERAL PRIMARY,4/26/2016,5826,PHILA WD 58 DIV 26,NO AFFILIATION,7
2016 GENERAL PRIMARY,4/26/2016,5826,PHILA WD 58 DIV 26,REPUBLICAN,81
2016 GENERAL PRIMARY,4/26/2016,5827,PHILA WD 58 DIV 27,NO PARTY,1
2016 GENERAL PRIMARY,4/26/2016,5827,PHILA WD 58 DIV 27,REPUBLICAN,70
2016 GENERAL PRIMARY,4/26/2016,5827,PHILA WD 58 DIV 27,NO AFFILIATION,10
2016 GENERAL PRIMARY,4/26/2016,5827,PHILA WD 58 DIV 27,DEMOCRATIC,160
2016 GENERAL PRIMARY,4/26/2016,5828,PHILA WD 58 DIV 28,DEMOCRATIC,155
2016 GENERAL PRIMARY,4/26/2016,5828,PHILA WD 58 DIV 28,REPUBLICAN,83
2016 GENERAL PRIMARY,4/26/2016,5828,PHILA WD 58 DIV 28,NO AFFILIATION,4
2016 GENERAL PRIMARY,4/26/2016,5829,PHILA WD 58 DIV 29,INDEPENDENT,1
2016 GENERAL PRIMARY,4/26/2016,5829,PHILA WD 58 DIV 29,NO AFFILIATION,5
2016 GENERAL PRIMARY,4/26/2016,5829,PHILA WD 58 DIV 29,DEMOCRATIC,219
2016 GENERAL PRIMARY,4/26/2016,5829,PHILA WD 58 DIV 29,LIBERTARIAN,1
2016 GENERAL PRIMARY,4/26/2016,5829,PHILA WD 58 DIV 29,REPUBLICAN,153
2016 GENERAL PRIMARY,4/26/2016,5830,PHILA WD 58 DIV 30,DEMOCRATIC,161
2016 GENERAL PRIMARY,4/26/2016,5830,PHILA WD 58 DIV 30,REPUBLICAN,66
2016 GENERAL PRIMARY,4/26/2016,5830,PHILA WD 58 DIV 30,NO AFFILIATION,10
2016 GENERAL PRIMARY,4/26/2016,5831,PHILA WD 58 DIV 31,REPUBLICAN,77
2016 GENERAL PRIMARY,4/26/2016,5831,PHILA WD 58 DIV 31,LIBERTARIAN,1
2016 GENERAL PRIMARY,4/26/2016,5831,PHILA WD 58 DIV 31,NO AFFILIATION,11
2016 GENERAL PRIMARY,4/26/2016,5831,PHILA WD 58 DIV 31,DEMOCRATIC,205
2016 GENERAL PRIMARY,4/26/2016,5831,PHILA WD 58 DIV 31,INDEPENDENCE,1
2016 GENERAL PRIMARY,4/26/2016,5832,PHILA WD 58 DIV 32,INDEPENDENT,1
2016 GENERAL PRIMARY,4/26/2016,5832,PHILA WD 58 DIV 32,NO AFFILIATION,2
2016 GENERAL PRIMARY,4/26/2016,5832,PHILA WD 58 DIV 32,REPUBLICAN,31
2016 GENERAL PRIMARY,4/26/2016,5832,PHILA WD 58 DIV 32,DEMOCRATIC,86
2016 GENERAL PRIMARY,4/26/2016,5833,PHILA WD 58 DIV 33,DEMOCRATIC,105
2016 GENERAL PRIMARY,4/26/2016,5833,PHILA WD 58 DIV 33,NO AFFILIATION,11
2016 GENERAL PRIMARY,4/26/2016,5833,PHILA WD 58 DIV 33,REPUBLICAN,48
2016 GENERAL PRIMARY,4/26/2016,5834,PHILA WD 58 DIV 34,NO PARTY,2
2016 GENERAL PRIMARY,4/26/2016,5834,PHILA WD 58 DIV 34,NO AFFILIATION,7
2016 GENERAL PRIMARY,4/26/2016,5834,PHILA WD 58 DIV 34,DEMOCRATIC,191
2016 GENERAL PRIMARY,4/26/2016,5834,PHILA WD 58 DIV 34,REPUBLICAN,81
2016 GENERAL PRIMARY,4/26/2016,5834,PHILA WD 58 DIV 34,GREEN,1
2016 GENERAL PRIMARY,4/26/2016,5834,PHILA WD 58 DIV 34,CONSTITUTIONAL,1
2016 GENERAL PRIMARY,4/26/2016,5835,PHILA WD 58 DIV 35,INDEPENDENT,2
2016 GENERAL PRIMARY,4/26/2016,5835,PHILA WD 58 DIV 35,OTHER,1
2016 GENERAL PRIMARY,4/26/2016,5835,PHILA WD 58 DIV 35,NO AFFILIATION,13
2016 GENERAL PRIMARY,4/26/2016,5835,PHILA WD 58 DIV 35,NO PARTY,1
2016 GENERAL PRIMARY,4/26/2016,5835,PHILA WD 58 DIV 35,REPUBLICAN,135
2016 GENERAL PRIMARY,4/26/2016,5835,PHILA WD 58 DIV 35,DEMOCRATIC,269
2016 GENERAL PRIMARY,4/26/2016,5836,PHILA WD 58 DIV 36,INDEPENDENT,1
2016 GENERAL PRIMARY,4/26/2016,5836,PHILA WD 58 DIV 36,REPUBLICAN,26
2016 GENERAL PRIMARY,4/26/2016,5836,PHILA WD 58 DIV 36,NO AFFILIATION,4
2016 GENERAL PRIMARY,4/26/2016,5836,PHILA WD 58 DIV 36,DEMOCRATIC,82
2016 GENERAL PRIMARY,4/26/2016,5837,PHILA WD 58 DIV 37,DEMOCRATIC,179
2016 GENERAL PRIMARY,4/26/2016,5837,PHILA WD 58 DIV 37,REPUBLICAN,73
2016 GENERAL PRIMARY,4/26/2016,5837,PHILA WD 58 DIV 37,NO AFFILIATION,7
2016 GENERAL PRIMARY,4/26/2016,5837,PHILA WD 58 DIV 37,GREEN,1
2016 GENERAL PRIMARY,4/26/2016,5838,PHILA WD 58 DIV 38,INDEPENDENT,1
2016 GENERAL PRIMARY,4/26/2016,5838,PHILA WD 58 DIV 38,DEMOCRATIC,71
2016 GENERAL PRIMARY,4/26/2016,5838,PHILA WD 58 DIV 38,REPUBLICAN,36
2016 GENERAL PRIMARY,4/26/2016,5838,PHILA WD 58 DIV 38,NO AFFILIATION,6
2016 GENERAL PRIMARY,4/26/2016,5839,PHILA WD 58 DIV 39,GREEN,1
2016 GENERAL PRIMARY,4/26/2016,5839,PHILA WD 58 DIV 39,INDEPENDENT,1
2016 GENERAL PRIMARY,4/26/2016,5839,PHILA WD 58 DIV 39,DEMOCRATIC,147
2016 GENERAL PRIMARY,4/26/2016,5839,PHILA WD 58 DIV 39,REPUBLICAN,161
2016 GENERAL PRIMARY,4/26/2016,5839,PHILA WD 58 DIV 39,NO AFFILIATION,6
2016 GENERAL PRIMARY,4/26/2016,5840,PHILA WD 58 DIV 40,NO AFFILIATION,3
2016 GENERAL PRIMARY,4/26/2016,5840,PHILA WD 58 DIV 40,REPUBLICAN,55
2016 GENERAL PRIMARY,4/26/2016,5840,PHILA WD 58 DIV 40,DEMOCRATIC,123
2016 GENERAL PRIMARY,4/26/2016,5841,PHILA WD 58 DIV 41,NO AFFILIATION,9
2016 GENERAL PRIMARY,4/26/2016,5841,PHILA WD 58 DIV 41,NO PARTY,1
2016 GENERAL PRIMARY,4/26/2016,5841,PHILA WD 58 DIV 41,NON-PARTISAN,1
2016 GENERAL PRIMARY,4/26/2016,5841,PHILA WD 58 DIV 41,REPUBLICAN,221
2016 GENERAL PRIMARY,4/26/2016,5841,PHILA WD 58 DIV 41,DEMOCRATIC,238
2016 GENERAL PRIMARY,4/26/2016,5842,PHILA WD 58 DIV 42,INDEPENDENT,1
2016 GENERAL PRIMARY,4/26/2016,5842,PHILA WD 58 DIV 42,NO AFFILIATION,11
2016 GENERAL PRIMARY,4/26/2016,5842,PHILA WD 58 DIV 42,REPUBLICAN,68
2016 GENERAL PRIMARY,4/26/2016,5842,PHILA WD 58 DIV 42,DEMOCRATIC,129
2016 GENERAL PRIMARY,4/26/2016,5842,PHILA WD 58 DIV 42,NON-PARTISAN,1
2016 GENERAL PRIMARY,4/26/2016,5843,PHILA WD 58 DIV 43,DEMOCRATIC,139
2016 GENERAL PRIMARY,4/26/2016,5843,PHILA WD 58 DIV 43,REPUBLICAN,60
2016 GENERAL PRIMARY,4/26/2016,5843,PHILA WD 58 DIV 43,LIBERTARIAN,2
2016 GENERAL PRIMARY,4/26/2016,5843,PHILA WD 58 DIV 43,NO AFFILIATION,1
2016 GENERAL PRIMARY,4/26/2016,5844,PHILA WD 58 DIV 44,DEMOCRATIC,220
2016 GENERAL PRIMARY,4/26/2016,5844,PHILA WD 58 DIV 44,NO AFFILIATION,7
2016 GENERAL PRIMARY,4/26/2016,5844,PHILA WD 58 DIV 44,REPUBLICAN,61
2016 GENERAL PRIMARY,4/26/2016,5901,PHILA WD 59 DIV 01,REPUBLICAN,2
2016 GENERAL PRIMARY,4/26/2016,5901,PHILA WD 59 DIV 01,NO AFFILIATION,5
2016 GENERAL PRIMARY,4/26/2016,5901,PHILA WD 59 DIV 01,DEMOCRATIC,210
2016 GENERAL PRIMARY,4/26/2016,5901,PHILA WD 59 DIV 01,INDEPENDENT,1
2016 GENERAL PRIMARY,4/26/2016,5902,PHILA WD 59 DIV 02,UNKNOWN,1
2016 GENERAL PRIMARY,4/26/2016,5902,PHILA WD 59 DIV 02,NO AFFILIATION,8
2016 GENERAL PRIMARY,4/26/2016,5902,PHILA WD 59 DIV 02,NO PARTY,1
2016 GENERAL PRIMARY,4/26/2016,5902,PHILA WD 59 DIV 02,INDEPENDENT,4
2016 GENERAL PRIMARY,4/26/2016,5902,PHILA WD 59 DIV 02,REPUBLICAN,4
2016 GENERAL PRIMARY,4/26/2016,5902,PHILA WD 59 DIV 02,DEMOCRATIC,269
2016 GENERAL PRIMARY,4/26/2016,5903,PHILA WD 59 DIV 03,INDEPENDENT,1
2016 GENERAL PRIMARY,4/26/2016,5903,PHILA WD 59 DIV 03,REPUBLICAN,4
2016 GENERAL PRIMARY,4/26/2016,5903,PHILA WD 59 DIV 03,NO AFFILIATION,3
2016 GENERAL PRIMARY,4/26/2016,5903,PHILA WD 59 DIV 03,DEMOCRATIC,190
2016 GENERAL PRIMARY,4/26/2016,5903,PHILA WD 59 DIV 03,LIBERTARIAN,1
2016 GENERAL PRIMARY,4/26/2016,5904,PHILA WD 59 DIV 04,DEMOCRATIC,379
2016 GENERAL PRIMARY,4/26/2016,5904,PHILA WD 59 DIV 04,REPUBLICAN,6
2016 GENERAL PRIMARY,4/26/2016,5904,PHILA WD 59 DIV 04,NO AFFILIATION,7
2016 GENERAL PRIMARY,4/26/2016,5904,PHILA WD 59 DIV 04,NO PARTY,2
2016 GENERAL PRIMARY,4/26/2016,5905,PHILA WD 59 DIV 05,NO AFFILIATION,1
2016 GENERAL PRIMARY,4/26/2016,5905,PHILA WD 59 DIV 05,NO PARTY,3
2016 GENERAL PRIMARY,4/26/2016,5905,PHILA WD 59 DIV 05,REPUBLICAN,4
2016 GENERAL PRIMARY,4/26/2016,5905,PHILA WD 59 DIV 05,LIBERTARIAN,1
2016 GENERAL PRIMARY,4/26/2016,5905,PHILA WD 59 DIV 05,DEMOCRATIC,301
2016 GENERAL PRIMARY,4/26/2016,5905,PHILA WD 59 DIV 05,OTHER,1
2016 GENERAL PRIMARY,4/26/2016,5906,PHILA WD 59 DIV 06,DEMOCRATIC,174
2016 GENERAL PRIMARY,4/26/2016,5906,PHILA WD 59 DIV 06,INDEPENDENT,1
2016 GENERAL PRIMARY,4/26/2016,5906,PHILA WD 59 DIV 06,REPUBLICAN,1
2016 GENERAL PRIMARY,4/26/2016,5906,PHILA WD 59 DIV 06,NO AFFILIATION,3
2016 GENERAL PRIMARY,4/26/2016,5907,PHILA WD 59 DIV 07,OTHER,1
2016 GENERAL PRIMARY,4/26/2016,5907,PHILA WD 59 DIV 07,REPUBLICAN,3
2016 GENERAL PRIMARY,4/26/2016,5907,PHILA WD 59 DIV 07,NO AFFILIATION,7
2016 GENERAL PRIMARY,4/26/2016,5907,PHILA WD 59 DIV 07,DEMOCRATIC,182
2016 GENERAL PRIMARY,4/26/2016,5908,PHILA WD 59 DIV 08,NO PARTY,1
2016 GENERAL PRIMARY,4/26/2016,5908,PHILA WD 59 DIV 08,REPUBLICAN,7
2016 GENERAL PRIMARY,4/26/2016,5908,PHILA WD 59 DIV 08,NO AFFILIATION,2
2016 GENERAL PRIMARY,4/26/2016,5908,PHILA WD 59 DIV 08,INDEPENDENT,1
2016 GENERAL PRIMARY,4/26/2016,5908,PHILA WD 59 DIV 08,DEMOCRATIC,205
2016 GENERAL PRIMARY,4/26/2016,5909,PHILA WD 59 DIV 09,DEMOCRATIC,192
2016 GENERAL PRIMARY,4/26/2016,5909,PHILA WD 59 DIV 09,NO AFFILIATION,1
2016 GENERAL PRIMARY,4/26/2016,5910,PHILA WD 59 DIV 10,LIBERTARIAN,2
2016 GENERAL PRIMARY,4/26/2016,5910,PHILA WD 59 DIV 10,REPUBLICAN,8
2016 GENERAL PRIMARY,4/26/2016,5910,PHILA WD 59 DIV 10,NO AFFILIATION,9
2016 GENERAL PRIMARY,4/26/2016,5910,PHILA WD 59 DIV 10,DEMOCRATIC,373
2016 GENERAL PRIMARY,4/26/2016,5910,PHILA WD 59 DIV 10,INDEPENDENT,1
2016 GENERAL PRIMARY,4/26/2016,5911,PHILA WD 59 DIV 11,DEMOCRATIC,195
2016 GENERAL PRIMARY,4/26/2016,5911,PHILA WD 59 DIV 11,NO AFFILIATION,3
2016 GENERAL PRIMARY,4/26/2016,5911,PHILA WD 59 DIV 11,INDEPENDENT,1
2016 GENERAL PRIMARY,4/26/2016,5911,PHILA WD 59 DIV 11,REPUBLICAN,6
2016 GENERAL PRIMARY,4/26/2016,5911,PHILA WD 59 DIV 11,UNKNOWN,1
2016 GENERAL PRIMARY,4/26/2016,5912,PHILA WD 59 DIV 12,DEMOCRATIC,236
2016 GENERAL PRIMARY,4/26/2016,5912,PHILA WD 59 DIV 12,NON-PARTISAN,1
2016 GENERAL PRIMARY,4/26/2016,5912,PHILA WD 59 DIV 12,NO AFFILIATION,4
2016 GENERAL PRIMARY,4/26/2016,5912,PHILA WD 59 DIV 12,LIBERTARIAN,1
2016 GENERAL PRIMARY,4/26/2016,5912,PHILA WD 59 DIV 12,REPUBLICAN,2
2016 GENERAL PRIMARY,4/26/2016,5913,PHILA WD 59 DIV 13,DEMOCRATIC,260
2016 GENERAL PRIMARY,4/26/2016,5913,PHILA WD 59 DIV 13,REPUBLICAN,8
2016 GENERAL PRIMARY,4/26/2016,5913,PHILA WD 59 DIV 13,NO AFFILIATION,2
2016 GENERAL PRIMARY,4/26/2016,5914,PHILA WD 59 DIV 14,REPUBLICAN,2
2016 GENERAL PRIMARY,4/26/2016,5914,PHILA WD 59 DIV 14,DEMOCRATIC,148
2016 GENERAL PRIMARY,4/26/2016,5914,PHILA WD 59 DIV 14,NO AFFILIATION,2
2016 GENERAL PRIMARY,4/26/2016,5915,PHILA WD 59 DIV 15,DEMOCRATIC,160
2016 GENERAL PRIMARY,4/26/2016,5915,PHILA WD 59 DIV 15,REPUBLICAN,12
2016 GENERAL PRIMARY,4/26/2016,5915,PHILA WD 59 DIV 15,NO AFFILIATION,3
2016 GENERAL PRIMARY,4/26/2016,5916,PHILA WD 59 DIV 16,NO PARTY,2
2016 GENERAL PRIMARY,4/26/2016,5916,PHILA WD 59 DIV 16,NO AFFILIATION,8
2016 GENERAL PRIMARY,4/26/2016,5916,PHILA WD 59 DIV 16,DEMOCRATIC,203
2016 GENERAL PRIMARY,4/26/2016,5916,PHILA WD 59 DIV 16,REPUBLICAN,5
2016 GENERAL PRIMARY,4/26/2016,5917,PHILA WD 59 DIV 17,GREEN,2
2016 GENERAL PRIMARY,4/26/2016,5917,PHILA WD 59 DIV 17,DEMOCRATIC,388
2016 GENERAL PRIMARY,4/26/2016,5917,PHILA WD 59 DIV 17,REPUBLICAN,14
2016 GENERAL PRIMARY,4/26/2016,5917,PHILA WD 59 DIV 17,NO AFFILIATION,11
2016 GENERAL PRIMARY,4/26/2016,5917,PHILA WD 59 DIV 17,NO PARTY,1
2016 GENERAL PRIMARY,4/26/2016,5918,PHILA WD 59 DIV 18,REPUBLICAN,10
2016 GENERAL PRIMARY,4/26/2016,5918,PHILA WD 59 DIV 18,NO AFFILIATION,2
2016 GENERAL PRIMARY,4/26/2016,5918,PHILA WD 59 DIV 18,DEMOCRATIC,245
2016 GENERAL PRIMARY,4/26/2016,5919,PHILA WD 59 DIV 19,UNKNOWN,1
2016 GENERAL PRIMARY,4/26/2016,5919,PHILA WD 59 DIV 19,NO AFFILIATION,10
2016 GENERAL PRIMARY,4/26/2016,5919,PHILA WD 59 DIV 19,NO PARTY,1
2016 GENERAL PRIMARY,4/26/2016,5919,PHILA WD 59 DIV 19,REPUBLICAN,8
2016 GENERAL PRIMARY,4/26/2016,5919,PHILA WD 59 DIV 19,GREEN,2
2016 GENERAL PRIMARY,4/26/2016,5919,PHILA WD 59 DIV 19,DEMOCRATIC,346
2016 GENERAL PRIMARY,4/26/2016,5919,PHILA WD 59 DIV 19,NON-PARTISAN,1
2016 GENERAL PRIMARY,4/26/2016,5920,PHILA WD 59 DIV 20,INDEPENDENT,1
2016 GENERAL PRIMARY,4/26/2016,5920,PHILA WD 59 DIV 20,NONE,1
2016 GENERAL PRIMARY,4/26/2016,5920,PHILA WD 59 DIV 20,LIBERTARIAN,1
2016 GENERAL PRIMARY,4/26/2016,5920,PHILA WD 59 DIV 20,NO AFFILIATION,10
2016 GENERAL PRIMARY,4/26/2016,5920,PHILA WD 59 DIV 20,DEMOCRATIC,89
2016 GENERAL PRIMARY,4/26/2016,5920,PHILA WD 59 DIV 20,REPUBLICAN,12
2016 GENERAL PRIMARY,4/26/2016,5921,PHILA WD 59 DIV 21,NO AFFILIATION,2
2016 GENERAL PRIMARY,4/26/2016,5921,PHILA WD 59 DIV 21,REPUBLICAN,7
2016 GENERAL PRIMARY,4/26/2016,5921,PHILA WD 59 DIV 21,GREEN,2
2016 GENERAL PRIMARY,4/26/2016,5921,PHILA WD 59 DIV 21,DEMOCRATIC,256
2016 GENERAL PRIMARY,4/26/2016,5922,PHILA WD 59 DIV 22,GREEN,1
2016 GENERAL PRIMARY,4/26/2016,5922,PHILA WD 59 DIV 22,DEMOCRATIC,304
2016 GENERAL PRIMARY,4/26/2016,5922,PHILA WD 59 DIV 22,REPUBLICAN,11
2016 GENERAL PRIMARY,4/26/2016,5922,PHILA WD 59 DIV 22,NO AFFILIATION,10
2016 GENERAL PRIMARY,4/26/2016,5922,PHILA WD 59 DIV 22,INDEPENDENT,1
2016 GENERAL PRIMARY,4/26/2016,5923,PHILA WD 59 DIV 23,DEMOCRATIC,218
2016 GENERAL PRIMARY,4/26/2016,5923,PHILA WD 59 DIV 23,INDEPENDENT,1
2016 GENERAL PRIMARY,4/26/2016,5923,PHILA WD 59 DIV 23,NO AFFILIATION,2
2016 GENERAL PRIMARY,4/26/2016,5923,PHILA WD 59 DIV 23,REPUBLICAN,5
2016 GENERAL PRIMARY,4/26/2016,5924,PHILA WD 59 DIV 24,DEMOCRATIC,224
2016 GENERAL PRIMARY,4/26/2016,5924,PHILA WD 59 DIV 24,INDEPENDENT,1
2016 GENERAL PRIMARY,4/26/2016,5924,PHILA WD 59 DIV 24,REPUBLICAN,2
2016 GENERAL PRIMARY,4/26/2016,5924,PHILA WD 59 DIV 24,NO AFFILIATION,5
2016 GENERAL PRIMARY,4/26/2016,5925,PHILA WD 59 DIV 25,NO AFFILIATION,7
2016 GENERAL PRIMARY,4/26/2016,5925,PHILA WD 59 DIV 25,LIBERTARIAN,1
2016 GENERAL PRIMARY,4/26/2016,5925,PHILA WD 59 DIV 25,NO PARTY,2
2016 GENERAL PRIMARY,4/26/2016,5925,PHILA WD 59 DIV 25,REPUBLICAN,6
2016 GENERAL PRIMARY,4/26/2016,5925,PHILA WD 59 DIV 25,DEMOCRATIC,273
2016 GENERAL PRIMARY,4/26/2016,5925,PHILA WD 59 DIV 25,INDEPENDENT,4
2016 GENERAL PRIMARY,4/26/2016,6001,PHILA WD 60 DIV 01,REPUBLICAN,6
2016 GENERAL PRIMARY,4/26/2016,6001,PHILA WD 60 DIV 01,NO PARTY,1
2016 GENERAL PRIMARY,4/26/2016,6001,PHILA WD 60 DIV 01,DEMOCRATIC,189
2016 GENERAL PRIMARY,4/26/2016,6001,PHILA WD 60 DIV 01,NO AFFILIATION,8
2016 GENERAL PRIMARY,4/26/2016,6002,PHILA WD 60 DIV 02,REPUBLICAN,3
2016 GENERAL PRIMARY,4/26/2016,6002,PHILA WD 60 DIV 02,DEMOCRATIC,283
2016 GENERAL PRIMARY,4/26/2016,6002,PHILA WD 60 DIV 02,NO AFFILIATION,5
2016 GENERAL PRIMARY,4/26/2016,6003,PHILA WD 60 DIV 03,LIBERAL,1
2016 GENERAL PRIMARY,4/26/2016,6003,PHILA WD 60 DIV 03,REPUBLICAN,3
2016 GENERAL PRIMARY,4/26/2016,6003,PHILA WD 60 DIV 03,DEMOCRATIC,183
