voter_count,precinct_code,political_party,precinct_description,election_date,election
1,2203,SOCIALIST DEMOCRAT,PHILA WD 22 DIV 03,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2203,INDEPENDENT,PHILA WD 22 DIV 03,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
4,2203,REPUBLICAN,PHILA WD 22 DIV 03,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
239,2204,DEMOCRATIC,PHILA WD 22 DIV 04,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
3,2204,NO AFFILIATION,PHILA WD 22 DIV 04,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2204,NONE,PHILA WD 22 DIV 04,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2205,UNKNOWN,PHILA WD 22 DIV 05,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,2205,NO AFFILIATION,PHILA WD 22 DIV 05,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2205,INDEPENDENCE,PHILA WD 22 DIV 05,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
265,2205,DEMOCRATIC,PHILA WD 22 DIV 05,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
4,2205,REPUBLICAN,PHILA WD 22 DIV 05,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2206,INDEPENDENT,PHILA WD 22 DIV 06,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
327,2206,DEMOCRATIC,PHILA WD 22 DIV 06,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2206,LIBERTARIAN,PHILA WD 22 DIV 06,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
8,2206,REPUBLICAN,PHILA WD 22 DIV 06,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
6,2206,NO AFFILIATION,PHILA WD 22 DIV 06,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2207,GREEN,PHILA WD 22 DIV 07,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
277,2207,DEMOCRATIC,PHILA WD 22 DIV 07,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
8,2207,NO AFFILIATION,PHILA WD 22 DIV 07,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2207,NO PARTY,PHILA WD 22 DIV 07,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
12,2207,REPUBLICAN,PHILA WD 22 DIV 07,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
3,2208,NO AFFILIATION,PHILA WD 22 DIV 08,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2208,NO PARTY,PHILA WD 22 DIV 08,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,2208,REPUBLICAN,PHILA WD 22 DIV 08,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
206,2208,DEMOCRATIC,PHILA WD 22 DIV 08,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
4,2209,NO AFFILIATION,PHILA WD 22 DIV 09,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2209,REPUBLICAN,PHILA WD 22 DIV 09,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
183,2209,DEMOCRATIC,PHILA WD 22 DIV 09,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
218,2210,DEMOCRATIC,PHILA WD 22 DIV 10,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,2210,REPUBLICAN,PHILA WD 22 DIV 10,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2210,GREEN,PHILA WD 22 DIV 10,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2210,INDEPENDENCE,PHILA WD 22 DIV 10,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
4,2210,NO AFFILIATION,PHILA WD 22 DIV 10,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2210,NON-PARTISAN,PHILA WD 22 DIV 10,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
144,2211,DEMOCRATIC,PHILA WD 22 DIV 11,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
10,2211,REPUBLICAN,PHILA WD 22 DIV 11,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
3,2211,NO AFFILIATION,PHILA WD 22 DIV 11,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,2212,REPUBLICAN,PHILA WD 22 DIV 12,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
184,2212,DEMOCRATIC,PHILA WD 22 DIV 12,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2212,UNKNOWN,PHILA WD 22 DIV 12,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2212,NO AFFILIATION,PHILA WD 22 DIV 12,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2212,INDEPENDENT,PHILA WD 22 DIV 12,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
5,2213,NO AFFILIATION,PHILA WD 22 DIV 13,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2213,REPUBLICAN,PHILA WD 22 DIV 13,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
225,2213,DEMOCRATIC,PHILA WD 22 DIV 13,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2213,NO PARTY,PHILA WD 22 DIV 13,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2213,UNKNOWN,PHILA WD 22 DIV 13,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2213,AMERICAN,PHILA WD 22 DIV 13,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2214,INDEPENDENT,PHILA WD 22 DIV 14,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
238,2214,DEMOCRATIC,PHILA WD 22 DIV 14,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
5,2214,NO AFFILIATION,PHILA WD 22 DIV 14,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
4,2214,REPUBLICAN,PHILA WD 22 DIV 14,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,2215,NO AFFILIATION,PHILA WD 22 DIV 15,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2215,REPUBLICAN,PHILA WD 22 DIV 15,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
219,2215,DEMOCRATIC,PHILA WD 22 DIV 15,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
189,2216,DEMOCRATIC,PHILA WD 22 DIV 16,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,2216,REPUBLICAN,PHILA WD 22 DIV 16,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2216,INDEPENDENT,PHILA WD 22 DIV 16,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
5,2216,NO AFFILIATION,PHILA WD 22 DIV 16,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2217,INDEPENDENT,PHILA WD 22 DIV 17,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2217,REPUBLICAN,PHILA WD 22 DIV 17,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
240,2217,DEMOCRATIC,PHILA WD 22 DIV 17,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2217,GREEN,PHILA WD 22 DIV 17,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,2217,NO AFFILIATION,PHILA WD 22 DIV 17,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,2217,NO PARTY,PHILA WD 22 DIV 17,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2218,GREEN,PHILA WD 22 DIV 18,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
5,2218,NO AFFILIATION,PHILA WD 22 DIV 18,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
3,2218,REPUBLICAN,PHILA WD 22 DIV 18,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
219,2218,DEMOCRATIC,PHILA WD 22 DIV 18,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,2218,NO PARTY,PHILA WD 22 DIV 18,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2219,LIBERTARIAN,PHILA WD 22 DIV 19,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
5,2219,NO AFFILIATION,PHILA WD 22 DIV 19,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2219,NO PARTY,PHILA WD 22 DIV 19,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
4,2219,REPUBLICAN,PHILA WD 22 DIV 19,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
234,2219,DEMOCRATIC,PHILA WD 22 DIV 19,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
165,2220,DEMOCRATIC,PHILA WD 22 DIV 20,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2220,REPUBLICAN,PHILA WD 22 DIV 20,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
6,2220,NO AFFILIATION,PHILA WD 22 DIV 20,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2221,GREEN,PHILA WD 22 DIV 21,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
196,2221,DEMOCRATIC,PHILA WD 22 DIV 21,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
3,2221,NO AFFILIATION,PHILA WD 22 DIV 21,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2221,NO PARTY,PHILA WD 22 DIV 21,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2221,REPUBLICAN,PHILA WD 22 DIV 21,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
5,2222,NO AFFILIATION,PHILA WD 22 DIV 22,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2222,INDEPENDENT,PHILA WD 22 DIV 22,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
3,2222,REPUBLICAN,PHILA WD 22 DIV 22,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
181,2222,DEMOCRATIC,PHILA WD 22 DIV 22,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2223,INDEPENDENT,PHILA WD 22 DIV 23,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
5,2223,REPUBLICAN,PHILA WD 22 DIV 23,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
4,2223,NO AFFILIATION,PHILA WD 22 DIV 23,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
230,2223,DEMOCRATIC,PHILA WD 22 DIV 23,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2223,LIBERTARIAN,PHILA WD 22 DIV 23,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2223,NON-PARTISAN,PHILA WD 22 DIV 23,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2224,OTHER,PHILA WD 22 DIV 24,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
277,2224,DEMOCRATIC,PHILA WD 22 DIV 24,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
3,2224,NO AFFILIATION,PHILA WD 22 DIV 24,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,2224,INDEPENDENT,PHILA WD 22 DIV 24,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
4,2224,REPUBLICAN,PHILA WD 22 DIV 24,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2225,INDEPENDENT,PHILA WD 22 DIV 25,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,2225,NO AFFILIATION,PHILA WD 22 DIV 25,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
177,2225,DEMOCRATIC,PHILA WD 22 DIV 25,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
226,2226,DEMOCRATIC,PHILA WD 22 DIV 26,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2226,INDEPENDENT DEMOCRAT,PHILA WD 22 DIV 26,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,2226,NO AFFILIATION,PHILA WD 22 DIV 26,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
9,2226,REPUBLICAN,PHILA WD 22 DIV 26,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
5,2227,NO AFFILIATION,PHILA WD 22 DIV 27,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
3,2227,REPUBLICAN,PHILA WD 22 DIV 27,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2227,INDEPENDENT,PHILA WD 22 DIV 27,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
268,2227,DEMOCRATIC,PHILA WD 22 DIV 27,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,2228,NO AFFILIATION,PHILA WD 22 DIV 28,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,2228,REPUBLICAN,PHILA WD 22 DIV 28,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
212,2228,DEMOCRATIC,PHILA WD 22 DIV 28,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2229,OPEN,PHILA WD 22 DIV 29,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
266,2229,DEMOCRATIC,PHILA WD 22 DIV 29,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,2229,REPUBLICAN,PHILA WD 22 DIV 29,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
67,2301,DEMOCRATIC,PHILA WD 23 DIV 01,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2301,LIBERTARIAN,PHILA WD 23 DIV 01,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
4,2301,REPUBLICAN,PHILA WD 23 DIV 01,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
3,2302,NO AFFILIATION,PHILA WD 23 DIV 02,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
84,2302,DEMOCRATIC,PHILA WD 23 DIV 02,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,2302,OTHER,PHILA WD 23 DIV 02,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
6,2302,REPUBLICAN,PHILA WD 23 DIV 02,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,2303,NO AFFILIATION,PHILA WD 23 DIV 03,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
57,2303,DEMOCRATIC,PHILA WD 23 DIV 03,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2303,REPUBLICAN,PHILA WD 23 DIV 03,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2303,INDEPENDENT,PHILA WD 23 DIV 03,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2303,OTHER,PHILA WD 23 DIV 03,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
121,2304,DEMOCRATIC,PHILA WD 23 DIV 04,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
5,2304,NO AFFILIATION,PHILA WD 23 DIV 04,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2304,INDEPENDENT,PHILA WD 23 DIV 04,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
15,2304,REPUBLICAN,PHILA WD 23 DIV 04,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,2305,NO AFFILIATION,PHILA WD 23 DIV 05,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
70,2305,DEMOCRATIC,PHILA WD 23 DIV 05,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2305,OTHER,PHILA WD 23 DIV 05,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
11,2305,REPUBLICAN,PHILA WD 23 DIV 05,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
6,2306,REPUBLICAN,PHILA WD 23 DIV 06,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
85,2306,DEMOCRATIC,PHILA WD 23 DIV 06,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
6,2306,NO AFFILIATION,PHILA WD 23 DIV 06,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2306,INDEPENDENT,PHILA WD 23 DIV 06,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
5,2307,REPUBLICAN,PHILA WD 23 DIV 07,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
119,2307,DEMOCRATIC,PHILA WD 23 DIV 07,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
3,2307,NO AFFILIATION,PHILA WD 23 DIV 07,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
15,2308,REPUBLICAN,PHILA WD 23 DIV 08,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
133,2308,DEMOCRATIC,PHILA WD 23 DIV 08,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2308,INDEPENDENT,PHILA WD 23 DIV 08,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
3,2308,NO AFFILIATION,PHILA WD 23 DIV 08,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
6,2309,NO AFFILIATION,PHILA WD 23 DIV 09,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
145,2309,DEMOCRATIC,PHILA WD 23 DIV 09,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
28,2309,REPUBLICAN,PHILA WD 23 DIV 09,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
240,2310,DEMOCRATIC,PHILA WD 23 DIV 10,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
7,2310,NO AFFILIATION,PHILA WD 23 DIV 10,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2310,NO PARTY,PHILA WD 23 DIV 10,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
29,2310,REPUBLICAN,PHILA WD 23 DIV 10,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,2310,INDEPENDENT,PHILA WD 23 DIV 10,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2310,GREEN,PHILA WD 23 DIV 10,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
111,2311,DEMOCRATIC,PHILA WD 23 DIV 11,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
6,2311,REPUBLICAN,PHILA WD 23 DIV 11,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
6,2311,NO AFFILIATION,PHILA WD 23 DIV 11,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2311,INDEPENDENT,PHILA WD 23 DIV 11,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2311,OTHER,PHILA WD 23 DIV 11,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2312,NO PARTY,PHILA WD 23 DIV 12,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
92,2312,DEMOCRATIC,PHILA WD 23 DIV 12,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
3,2312,REPUBLICAN,PHILA WD 23 DIV 12,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,2312,NO AFFILIATION,PHILA WD 23 DIV 12,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
3,2313,INDEPENDENT,PHILA WD 23 DIV 13,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,2313,NO AFFILIATION,PHILA WD 23 DIV 13,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
206,2313,DEMOCRATIC,PHILA WD 23 DIV 13,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
20,2313,REPUBLICAN,PHILA WD 23 DIV 13,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,2314,NO AFFILIATION,PHILA WD 23 DIV 14,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
26,2314,REPUBLICAN,PHILA WD 23 DIV 14,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
110,2314,DEMOCRATIC,PHILA WD 23 DIV 14,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
45,2315,DEMOCRATIC,PHILA WD 23 DIV 15,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2315,NO AFFILIATION,PHILA WD 23 DIV 15,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
9,2315,REPUBLICAN,PHILA WD 23 DIV 15,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
3,2316,NO AFFILIATION,PHILA WD 23 DIV 16,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2316,INDEPENDENT,PHILA WD 23 DIV 16,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,2316,REPUBLICAN,PHILA WD 23 DIV 16,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
150,2316,DEMOCRATIC,PHILA WD 23 DIV 16,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
119,2317,DEMOCRATIC,PHILA WD 23 DIV 17,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
5,2317,REPUBLICAN,PHILA WD 23 DIV 17,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2317,NO AFFILIATION,PHILA WD 23 DIV 17,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2318,NEUTRAL,PHILA WD 23 DIV 18,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
140,2318,DEMOCRATIC,PHILA WD 23 DIV 18,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2318,INDEPENDENT,PHILA WD 23 DIV 18,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,2318,REPUBLICAN,PHILA WD 23 DIV 18,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,2318,NO AFFILIATION,PHILA WD 23 DIV 18,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
4,2319,REPUBLICAN,PHILA WD 23 DIV 19,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
104,2319,DEMOCRATIC,PHILA WD 23 DIV 19,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
4,2320,NO AFFILIATION,PHILA WD 23 DIV 20,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
6,2320,REPUBLICAN,PHILA WD 23 DIV 20,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
154,2320,DEMOCRATIC,PHILA WD 23 DIV 20,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
6,2321,REPUBLICAN,PHILA WD 23 DIV 21,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,2321,NO AFFILIATION,PHILA WD 23 DIV 21,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
192,2321,DEMOCRATIC,PHILA WD 23 DIV 21,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
6,2322,NO AFFILIATION,PHILA WD 23 DIV 22,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
7,2322,REPUBLICAN,PHILA WD 23 DIV 22,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
73,2322,DEMOCRATIC,PHILA WD 23 DIV 22,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
4,2323,NO AFFILIATION,PHILA WD 23 DIV 23,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
3,2323,REPUBLICAN,PHILA WD 23 DIV 23,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
64,2323,DEMOCRATIC,PHILA WD 23 DIV 23,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
7,2401,REPUBLICAN,PHILA WD 24 DIV 01,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
95,2401,DEMOCRATIC,PHILA WD 24 DIV 01,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
3,2401,NO AFFILIATION,PHILA WD 24 DIV 01,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,2402,REPUBLICAN,PHILA WD 24 DIV 02,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
98,2402,DEMOCRATIC,PHILA WD 24 DIV 02,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2402,LIBERTARIAN,PHILA WD 24 DIV 02,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2402,NO AFFILIATION,PHILA WD 24 DIV 02,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,2403,NO AFFILIATION,PHILA WD 24 DIV 03,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
