election,election_date,precinct_code,precinct_description,political_party,voter_count
2017 MUNICIPAL PRIMARY,5/16/2017,3938,PHILA WD 39 DIV 38,REPUBLICAN,13
2017 MUNICIPAL PRIMARY,5/16/2017,3939,PHILA WD 39 DIV 39,DEMOCRATIC,98
2017 MUNICIPAL PRIMARY,5/16/2017,3939,PHILA WD 39 DIV 39,INDEPENDENT,1
2017 MUNICIPAL PRIMARY,5/16/2017,3939,PHILA WD 39 DIV 39,NO AFFILIATION,3
2017 MUNICIPAL PRIMARY,5/16/2017,3939,PHILA WD 39 DIV 39,REPUBLICAN,12
2017 MUNICIPAL PRIMARY,5/16/2017,3940,PHILA WD 39 DIV 40,DEMOCRATIC,50
2017 MUNICIPAL PRIMARY,5/16/2017,3940,PHILA WD 39 DIV 40,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,3940,PHILA WD 39 DIV 40,NONE,1
2017 MUNICIPAL PRIMARY,5/16/2017,3940,PHILA WD 39 DIV 40,REPUBLICAN,3
2017 MUNICIPAL PRIMARY,5/16/2017,3941,PHILA WD 39 DIV 41,DEMOCRATIC,75
2017 MUNICIPAL PRIMARY,5/16/2017,3941,PHILA WD 39 DIV 41,INDEPENDENT,2
2017 MUNICIPAL PRIMARY,5/16/2017,3941,PHILA WD 39 DIV 41,NO AFFILIATION,2
2017 MUNICIPAL PRIMARY,5/16/2017,3941,PHILA WD 39 DIV 41,REPUBLICAN,14
2017 MUNICIPAL PRIMARY,5/16/2017,3942,PHILA WD 39 DIV 42,DEMOCRATIC,82
2017 MUNICIPAL PRIMARY,5/16/2017,3942,PHILA WD 39 DIV 42,INDEPENDENT,1
2017 MUNICIPAL PRIMARY,5/16/2017,3942,PHILA WD 39 DIV 42,NO AFFILIATION,2
2017 MUNICIPAL PRIMARY,5/16/2017,3942,PHILA WD 39 DIV 42,NON-PARTISAN,1
2017 MUNICIPAL PRIMARY,5/16/2017,3942,PHILA WD 39 DIV 42,REPUBLICAN,11
2017 MUNICIPAL PRIMARY,5/16/2017,3943,PHILA WD 39 DIV 43,DEMOCRATIC,72
2017 MUNICIPAL PRIMARY,5/16/2017,3943,PHILA WD 39 DIV 43,GREEN,2
2017 MUNICIPAL PRIMARY,5/16/2017,3943,PHILA WD 39 DIV 43,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,3943,PHILA WD 39 DIV 43,REPUBLICAN,13
2017 MUNICIPAL PRIMARY,5/16/2017,3944,PHILA WD 39 DIV 44,DEMOCRATIC,65
2017 MUNICIPAL PRIMARY,5/16/2017,3944,PHILA WD 39 DIV 44,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,3944,PHILA WD 39 DIV 44,REPUBLICAN,8
2017 MUNICIPAL PRIMARY,5/16/2017,3945,PHILA WD 39 DIV 45,DEMOCRATIC,224
2017 MUNICIPAL PRIMARY,5/16/2017,3945,PHILA WD 39 DIV 45,INDEPENDENT,1
2017 MUNICIPAL PRIMARY,5/16/2017,3945,PHILA WD 39 DIV 45,NO AFFILIATION,5
2017 MUNICIPAL PRIMARY,5/16/2017,3945,PHILA WD 39 DIV 45,NON-PARTISAN,1
2017 MUNICIPAL PRIMARY,5/16/2017,3945,PHILA WD 39 DIV 45,REPUBLICAN,9
2017 MUNICIPAL PRIMARY,5/16/2017,3946,PHILA WD 39 DIV 46,DEMOCRATIC,228
2017 MUNICIPAL PRIMARY,5/16/2017,3946,PHILA WD 39 DIV 46,INDEPENDENT,1
2017 MUNICIPAL PRIMARY,5/16/2017,3946,PHILA WD 39 DIV 46,LIBERTARIAN,1
2017 MUNICIPAL PRIMARY,5/16/2017,3946,PHILA WD 39 DIV 46,NO AFFILIATION,6
2017 MUNICIPAL PRIMARY,5/16/2017,3946,PHILA WD 39 DIV 46,REPUBLICAN,14
2017 MUNICIPAL PRIMARY,5/16/2017,4001,PHILA WD 40 DIV 01,DEMOCRATIC,45
2017 MUNICIPAL PRIMARY,5/16/2017,4001,PHILA WD 40 DIV 01,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,4001,PHILA WD 40 DIV 01,REPUBLICAN,2
2017 MUNICIPAL PRIMARY,5/16/2017,4002,PHILA WD 40 DIV 02,DEMOCRATIC,68
2017 MUNICIPAL PRIMARY,5/16/2017,4002,PHILA WD 40 DIV 02,NO AFFILIATION,3
2017 MUNICIPAL PRIMARY,5/16/2017,4002,PHILA WD 40 DIV 02,REPUBLICAN,1
2017 MUNICIPAL PRIMARY,5/16/2017,4003,PHILA WD 40 DIV 03,DEMOCRATIC,144
2017 MUNICIPAL PRIMARY,5/16/2017,4003,PHILA WD 40 DIV 03,NONE,2
2017 MUNICIPAL PRIMARY,5/16/2017,4003,PHILA WD 40 DIV 03,OTHER,1
2017 MUNICIPAL PRIMARY,5/16/2017,4003,PHILA WD 40 DIV 03,REPUBLICAN,1
2017 MUNICIPAL PRIMARY,5/16/2017,4004,PHILA WD 40 DIV 04,DEMOCRATIC,94
2017 MUNICIPAL PRIMARY,5/16/2017,4004,PHILA WD 40 DIV 04,NO AFFILIATION,3
2017 MUNICIPAL PRIMARY,5/16/2017,4005,PHILA WD 40 DIV 05,DEMOCRATIC,126
2017 MUNICIPAL PRIMARY,5/16/2017,4006,PHILA WD 40 DIV 06,DEMOCRATIC,40
2017 MUNICIPAL PRIMARY,5/16/2017,4006,PHILA WD 40 DIV 06,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,4006,PHILA WD 40 DIV 06,REPUBLICAN,1
2017 MUNICIPAL PRIMARY,5/16/2017,4007,PHILA WD 40 DIV 07,DEMOCRATIC,85
2017 MUNICIPAL PRIMARY,5/16/2017,4007,PHILA WD 40 DIV 07,INDEPENDENT,1
2017 MUNICIPAL PRIMARY,5/16/2017,4007,PHILA WD 40 DIV 07,NONE,1
2017 MUNICIPAL PRIMARY,5/16/2017,4007,PHILA WD 40 DIV 07,REPUBLICAN,3
2017 MUNICIPAL PRIMARY,5/16/2017,4008,PHILA WD 40 DIV 08,DEMOCRATIC,58
2017 MUNICIPAL PRIMARY,5/16/2017,4008,PHILA WD 40 DIV 08,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,4008,PHILA WD 40 DIV 08,REPUBLICAN,2
2017 MUNICIPAL PRIMARY,5/16/2017,4009,PHILA WD 40 DIV 09,UNKNOWN,1
2017 MUNICIPAL PRIMARY,5/16/2017,4009,PHILA WD 40 DIV 09,DEMOCRATIC,75
2017 MUNICIPAL PRIMARY,5/16/2017,4009,PHILA WD 40 DIV 09,INDEPENDENT,1
2017 MUNICIPAL PRIMARY,5/16/2017,4009,PHILA WD 40 DIV 09,NO AFFILIATION,6
2017 MUNICIPAL PRIMARY,5/16/2017,4009,PHILA WD 40 DIV 09,REPUBLICAN,3
2017 MUNICIPAL PRIMARY,5/16/2017,4009,PHILA WD 40 DIV 09,UNKNOWN,1
2017 MUNICIPAL PRIMARY,5/16/2017,4010,PHILA WD 40 DIV 10,DEMOCRATIC,33
2017 MUNICIPAL PRIMARY,5/16/2017,4010,PHILA WD 40 DIV 10,INDEPENDENT,1
2017 MUNICIPAL PRIMARY,5/16/2017,4010,PHILA WD 40 DIV 10,REPUBLICAN,1
2017 MUNICIPAL PRIMARY,5/16/2017,4011,PHILA WD 40 DIV 11,DEMOCRATIC,63
2017 MUNICIPAL PRIMARY,5/16/2017,4011,PHILA WD 40 DIV 11,REPUBLICAN,3
2017 MUNICIPAL PRIMARY,5/16/2017,4012,PHILA WD 40 DIV 12,UNKNOWN,1
2017 MUNICIPAL PRIMARY,5/16/2017,4012,PHILA WD 40 DIV 12,DEMOCRATIC,44
2017 MUNICIPAL PRIMARY,5/16/2017,4012,PHILA WD 40 DIV 12,GREEN,1
2017 MUNICIPAL PRIMARY,5/16/2017,4012,PHILA WD 40 DIV 12,NO AFFILIATION,2
2017 MUNICIPAL PRIMARY,5/16/2017,4013,PHILA WD 40 DIV 13,DEMOCRATIC,65
2017 MUNICIPAL PRIMARY,5/16/2017,4013,PHILA WD 40 DIV 13,REPUBLICAN,2
2017 MUNICIPAL PRIMARY,5/16/2017,4014,PHILA WD 40 DIV 14,DEMOCRATIC,56
2017 MUNICIPAL PRIMARY,5/16/2017,4014,PHILA WD 40 DIV 14,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,4014,PHILA WD 40 DIV 14,REPUBLICAN,2
2017 MUNICIPAL PRIMARY,5/16/2017,4015,PHILA WD 40 DIV 15,DEMOCRATIC,36
2017 MUNICIPAL PRIMARY,5/16/2017,4015,PHILA WD 40 DIV 15,REPUBLICAN,3
2017 MUNICIPAL PRIMARY,5/16/2017,4016,PHILA WD 40 DIV 16,DEMOCRATIC,46
2017 MUNICIPAL PRIMARY,5/16/2017,4016,PHILA WD 40 DIV 16,NONE,1
2017 MUNICIPAL PRIMARY,5/16/2017,4016,PHILA WD 40 DIV 16,REPUBLICAN,1
2017 MUNICIPAL PRIMARY,5/16/2017,4017,PHILA WD 40 DIV 17,DEMOCRATIC,43
2017 MUNICIPAL PRIMARY,5/16/2017,4017,PHILA WD 40 DIV 17,REPUBLICAN,1
2017 MUNICIPAL PRIMARY,5/16/2017,4018,PHILA WD 40 DIV 18,DEMOCRATIC,32
2017 MUNICIPAL PRIMARY,5/16/2017,4018,PHILA WD 40 DIV 18,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,4018,PHILA WD 40 DIV 18,REPUBLICAN,1
2017 MUNICIPAL PRIMARY,5/16/2017,4019,PHILA WD 40 DIV 19,DEMOCRATIC,34
2017 MUNICIPAL PRIMARY,5/16/2017,4019,PHILA WD 40 DIV 19,REPUBLICAN,2
2017 MUNICIPAL PRIMARY,5/16/2017,4020,PHILA WD 40 DIV 20,DEMOCRATIC,26
2017 MUNICIPAL PRIMARY,5/16/2017,4020,PHILA WD 40 DIV 20,INDEPENDENT,1
2017 MUNICIPAL PRIMARY,5/16/2017,4020,PHILA WD 40 DIV 20,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,4020,PHILA WD 40 DIV 20,REPUBLICAN,6
2017 MUNICIPAL PRIMARY,5/16/2017,4021,PHILA WD 40 DIV 21,DEMOCRATIC,31
2017 MUNICIPAL PRIMARY,5/16/2017,4021,PHILA WD 40 DIV 21,REPUBLICAN,1
2017 MUNICIPAL PRIMARY,5/16/2017,4022,PHILA WD 40 DIV 22,DEMOCRATIC,54
2017 MUNICIPAL PRIMARY,5/16/2017,4022,PHILA WD 40 DIV 22,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,4022,PHILA WD 40 DIV 22,REPUBLICAN,1
2017 MUNICIPAL PRIMARY,5/16/2017,4023,PHILA WD 40 DIV 23,DEMOCRATIC,57
2017 MUNICIPAL PRIMARY,5/16/2017,4023,PHILA WD 40 DIV 23,INDEPENDENT,2
2017 MUNICIPAL PRIMARY,5/16/2017,4023,PHILA WD 40 DIV 23,REPUBLICAN,3
2017 MUNICIPAL PRIMARY,5/16/2017,4024,PHILA WD 40 DIV 24,DEMOCRATIC,79
2017 MUNICIPAL PRIMARY,5/16/2017,4024,PHILA WD 40 DIV 24,INDEPENDENT,1
2017 MUNICIPAL PRIMARY,5/16/2017,4024,PHILA WD 40 DIV 24,NO AFFILIATION,5
2017 MUNICIPAL PRIMARY,5/16/2017,4024,PHILA WD 40 DIV 24,REPUBLICAN,6
2017 MUNICIPAL PRIMARY,5/16/2017,4025,PHILA WD 40 DIV 25,DEMOCRATIC,67
2017 MUNICIPAL PRIMARY,5/16/2017,4025,PHILA WD 40 DIV 25,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,4025,PHILA WD 40 DIV 25,REPUBLICAN,3
2017 MUNICIPAL PRIMARY,5/16/2017,4026,PHILA WD 40 DIV 26,UNKNOWN,1
2017 MUNICIPAL PRIMARY,5/16/2017,4026,PHILA WD 40 DIV 26,DEMOCRATIC,43
2017 MUNICIPAL PRIMARY,5/16/2017,4026,PHILA WD 40 DIV 26,INDEPENDENT,1
2017 MUNICIPAL PRIMARY,5/16/2017,4026,PHILA WD 40 DIV 26,REPUBLICAN,3
2017 MUNICIPAL PRIMARY,5/16/2017,4027,PHILA WD 40 DIV 27,DEMOCRATIC,43
2017 MUNICIPAL PRIMARY,5/16/2017,4027,PHILA WD 40 DIV 27,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,4027,PHILA WD 40 DIV 27,REPUBLICAN,1
2017 MUNICIPAL PRIMARY,5/16/2017,4028,PHILA WD 40 DIV 28,DEMOCRATIC,100
2017 MUNICIPAL PRIMARY,5/16/2017,4028,PHILA WD 40 DIV 28,NO AFFILIATION,7
2017 MUNICIPAL PRIMARY,5/16/2017,4028,PHILA WD 40 DIV 28,NONE,1
2017 MUNICIPAL PRIMARY,5/16/2017,4028,PHILA WD 40 DIV 28,OTHER,1
2017 MUNICIPAL PRIMARY,5/16/2017,4028,PHILA WD 40 DIV 28,REPUBLICAN,5
2017 MUNICIPAL PRIMARY,5/16/2017,4029,PHILA WD 40 DIV 29,DEMOCRATIC,56
2017 MUNICIPAL PRIMARY,5/16/2017,4029,PHILA WD 40 DIV 29,REPUBLICAN,1
2017 MUNICIPAL PRIMARY,5/16/2017,4030,PHILA WD 40 DIV 30,DEMOCRATIC,81
2017 MUNICIPAL PRIMARY,5/16/2017,4030,PHILA WD 40 DIV 30,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,4031,PHILA WD 40 DIV 31,DEMOCRATIC,70
2017 MUNICIPAL PRIMARY,5/16/2017,4031,PHILA WD 40 DIV 31,REPUBLICAN,2
2017 MUNICIPAL PRIMARY,5/16/2017,4032,PHILA WD 40 DIV 32,DEMOCRATIC,102
2017 MUNICIPAL PRIMARY,5/16/2017,4032,PHILA WD 40 DIV 32,NO AFFILIATION,3
2017 MUNICIPAL PRIMARY,5/16/2017,4033,PHILA WD 40 DIV 33,DEMOCRATIC,50
2017 MUNICIPAL PRIMARY,5/16/2017,4033,PHILA WD 40 DIV 33,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,4034,PHILA WD 40 DIV 34,DEMOCRATIC,63
2017 MUNICIPAL PRIMARY,5/16/2017,4034,PHILA WD 40 DIV 34,NO AFFILIATION,2
2017 MUNICIPAL PRIMARY,5/16/2017,4034,PHILA WD 40 DIV 34,REPUBLICAN,2
2017 MUNICIPAL PRIMARY,5/16/2017,4035,PHILA WD 40 DIV 35,DEMOCRATIC,57
2017 MUNICIPAL PRIMARY,5/16/2017,4035,PHILA WD 40 DIV 35,N/A,1
2017 MUNICIPAL PRIMARY,5/16/2017,4035,PHILA WD 40 DIV 35,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,4035,PHILA WD 40 DIV 35,REPUBLICAN,3
2017 MUNICIPAL PRIMARY,5/16/2017,4036,PHILA WD 40 DIV 36,DEMOCRATIC,45
2017 MUNICIPAL PRIMARY,5/16/2017,4036,PHILA WD 40 DIV 36,INDEPENDENT,1
2017 MUNICIPAL PRIMARY,5/16/2017,4036,PHILA WD 40 DIV 36,REPUBLICAN,3
2017 MUNICIPAL PRIMARY,5/16/2017,4037,PHILA WD 40 DIV 37,DEMOCRATIC,115
2017 MUNICIPAL PRIMARY,5/16/2017,4037,PHILA WD 40 DIV 37,LIBERTARIAN,1
2017 MUNICIPAL PRIMARY,5/16/2017,4037,PHILA WD 40 DIV 37,NO AFFILIATION,2
2017 MUNICIPAL PRIMARY,5/16/2017,4037,PHILA WD 40 DIV 37,REPUBLICAN,6
2017 MUNICIPAL PRIMARY,5/16/2017,4038,PHILA WD 40 DIV 38,DEMOCRATIC,168
2017 MUNICIPAL PRIMARY,5/16/2017,4038,PHILA WD 40 DIV 38,NO AFFILIATION,2
2017 MUNICIPAL PRIMARY,5/16/2017,4038,PHILA WD 40 DIV 38,REPUBLICAN,3
2017 MUNICIPAL PRIMARY,5/16/2017,4039,PHILA WD 40 DIV 39,DEMOCRATIC,47
2017 MUNICIPAL PRIMARY,5/16/2017,4039,PHILA WD 40 DIV 39,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,4040,PHILA WD 40 DIV 40,DEMOCRATIC,174
2017 MUNICIPAL PRIMARY,5/16/2017,4040,PHILA WD 40 DIV 40,NO AFFILIATION,2
2017 MUNICIPAL PRIMARY,5/16/2017,4040,PHILA WD 40 DIV 40,REPUBLICAN,5
2017 MUNICIPAL PRIMARY,5/16/2017,4041,PHILA WD 40 DIV 41,DEMOCRATIC,72
2017 MUNICIPAL PRIMARY,5/16/2017,4041,PHILA WD 40 DIV 41,NO AFFILIATION,2
2017 MUNICIPAL PRIMARY,5/16/2017,4041,PHILA WD 40 DIV 41,REPUBLICAN,1
2017 MUNICIPAL PRIMARY,5/16/2017,4042,PHILA WD 40 DIV 42,DEMOCRATIC,96
2017 MUNICIPAL PRIMARY,5/16/2017,4042,PHILA WD 40 DIV 42,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,4042,PHILA WD 40 DIV 42,REPUBLICAN,4
2017 MUNICIPAL PRIMARY,5/16/2017,4043,PHILA WD 40 DIV 43,DEMOCRATIC,51
2017 MUNICIPAL PRIMARY,5/16/2017,4043,PHILA WD 40 DIV 43,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,4043,PHILA WD 40 DIV 43,REPUBLICAN,1
2017 MUNICIPAL PRIMARY,5/16/2017,4044,PHILA WD 40 DIV 44,DEMOCRATIC,136
2017 MUNICIPAL PRIMARY,5/16/2017,4044,PHILA WD 40 DIV 44,NO AFFILIATION,2
2017 MUNICIPAL PRIMARY,5/16/2017,4044,PHILA WD 40 DIV 44,REPUBLICAN,1
2017 MUNICIPAL PRIMARY,5/16/2017,4045,PHILA WD 40 DIV 45,DEMOCRATIC,150
2017 MUNICIPAL PRIMARY,5/16/2017,4045,PHILA WD 40 DIV 45,NO AFFILIATION,2
2017 MUNICIPAL PRIMARY,5/16/2017,4045,PHILA WD 40 DIV 45,REPUBLICAN,2
2017 MUNICIPAL PRIMARY,5/16/2017,4046,PHILA WD 40 DIV 46,DEMOCRATIC,135
2017 MUNICIPAL PRIMARY,5/16/2017,4046,PHILA WD 40 DIV 46,NO AFFILIATION,4
2017 MUNICIPAL PRIMARY,5/16/2017,4046,PHILA WD 40 DIV 46,REPUBLICAN,8
2017 MUNICIPAL PRIMARY,5/16/2017,4047,PHILA WD 40 DIV 47,DEMOCRATIC,30
2017 MUNICIPAL PRIMARY,5/16/2017,4047,PHILA WD 40 DIV 47,INDEPENDENT,1
2017 MUNICIPAL PRIMARY,5/16/2017,4048,PHILA WD 40 DIV 48,DEMOCRATIC,127
2017 MUNICIPAL PRIMARY,5/16/2017,4048,PHILA WD 40 DIV 48,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,4048,PHILA WD 40 DIV 48,REPUBLICAN,6
2017 MUNICIPAL PRIMARY,5/16/2017,4049,PHILA WD 40 DIV 49,DEMOCRATIC,128
2017 MUNICIPAL PRIMARY,5/16/2017,4049,PHILA WD 40 DIV 49,INDEPENDENT,5
2017 MUNICIPAL PRIMARY,5/16/2017,4049,PHILA WD 40 DIV 49,REPUBLICAN,8
2017 MUNICIPAL PRIMARY,5/16/2017,4050,PHILA WD 40 DIV 50,DEMOCRATIC,131
2017 MUNICIPAL PRIMARY,5/16/2017,4050,PHILA WD 40 DIV 50,INDEPENDENT,1
2017 MUNICIPAL PRIMARY,5/16/2017,4050,PHILA WD 40 DIV 50,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,4050,PHILA WD 40 DIV 50,REPUBLICAN,3
2017 MUNICIPAL PRIMARY,5/16/2017,4051,PHILA WD 40 DIV 51,UNKNOWN,1
2017 MUNICIPAL PRIMARY,5/16/2017,4051,PHILA WD 40 DIV 51,DEMOCRATIC,44
2017 MUNICIPAL PRIMARY,5/16/2017,4051,PHILA WD 40 DIV 51,NONE,1
2017 MUNICIPAL PRIMARY,5/16/2017,4051,PHILA WD 40 DIV 51,REPUBLICAN,2
2017 MUNICIPAL PRIMARY,5/16/2017,4101,PHILA WD 41 DIV 01,DEMOCRATIC,35
2017 MUNICIPAL PRIMARY,5/16/2017,4101,PHILA WD 41 DIV 01,NO AFFILIATION,2
2017 MUNICIPAL PRIMARY,5/16/2017,4101,PHILA WD 41 DIV 01,REPUBLICAN,4
2017 MUNICIPAL PRIMARY,5/16/2017,4102,PHILA WD 41 DIV 02,DEMOCRATIC,30
2017 MUNICIPAL PRIMARY,5/16/2017,4102,PHILA WD 41 DIV 02,REPUBLICAN,4
2017 MUNICIPAL PRIMARY,5/16/2017,4103,PHILA WD 41 DIV 03,DEMOCRATIC,38
2017 MUNICIPAL PRIMARY,5/16/2017,4103,PHILA WD 41 DIV 03,LIBERTARIAN,1
2017 MUNICIPAL PRIMARY,5/16/2017,4103,PHILA WD 41 DIV 03,REPUBLICAN,6
2017 MUNICIPAL PRIMARY,5/16/2017,4104,PHILA WD 41 DIV 04,DEMOCRATIC,41
2017 MUNICIPAL PRIMARY,5/16/2017,4104,PHILA WD 41 DIV 04,INDEPENDENT,1
2017 MUNICIPAL PRIMARY,5/16/2017,4104,PHILA WD 41 DIV 04,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,4104,PHILA WD 41 DIV 04,REPUBLICAN,10
2017 MUNICIPAL PRIMARY,5/16/2017,4105,PHILA WD 41 DIV 05,AMERICAN EAGLE,1
2017 MUNICIPAL PRIMARY,5/16/2017,4105,PHILA WD 41 DIV 05,DEMOCRATIC,26
2017 MUNICIPAL PRIMARY,5/16/2017,4105,PHILA WD 41 DIV 05,REPUBLICAN,1
2017 MUNICIPAL PRIMARY,5/16/2017,4105,PHILA WD 41 DIV 05,UNKNOWN,1
2017 MUNICIPAL PRIMARY,5/16/2017,4106,PHILA WD 41 DIV 06,DEMOCRATIC,42
2017 MUNICIPAL PRIMARY,5/16/2017,4106,PHILA WD 41 DIV 06,NONE,1
2017 MUNICIPAL PRIMARY,5/16/2017,4106,PHILA WD 41 DIV 06,REPUBLICAN,6
2017 MUNICIPAL PRIMARY,5/16/2017,4107,PHILA WD 41 DIV 07,DEMOCRATIC,25
2017 MUNICIPAL PRIMARY,5/16/2017,4107,PHILA WD 41 DIV 07,REPUBLICAN,6
2017 MUNICIPAL PRIMARY,5/16/2017,4108,PHILA WD 41 DIV 08,DEMOCRATIC,29
2017 MUNICIPAL PRIMARY,5/16/2017,4108,PHILA WD 41 DIV 08,REPUBLICAN,5
2017 MUNICIPAL PRIMARY,5/16/2017,4108,PHILA WD 41 DIV 08,UNDECIDED,1
2017 MUNICIPAL PRIMARY,5/16/2017,4109,PHILA WD 41 DIV 09,DEMOCRATIC,26
2017 MUNICIPAL PRIMARY,5/16/2017,4109,PHILA WD 41 DIV 09,REPUBLICAN,5
2017 MUNICIPAL PRIMARY,5/16/2017,4110,PHILA WD 41 DIV 10,DEMOCRATIC,42
2017 MUNICIPAL PRIMARY,5/16/2017,4110,PHILA WD 41 DIV 10,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,4110,PHILA WD 41 DIV 10,REPUBLICAN,5
2017 MUNICIPAL PRIMARY,5/16/2017,4111,PHILA WD 41 DIV 11,DEMOCRATIC,24
2017 MUNICIPAL PRIMARY,5/16/2017,4111,PHILA WD 41 DIV 11,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,4111,PHILA WD 41 DIV 11,REPUBLICAN,7
2017 MUNICIPAL PRIMARY,5/16/2017,4112,PHILA WD 41 DIV 12,DEMOCRATIC,34
2017 MUNICIPAL PRIMARY,5/16/2017,4112,PHILA WD 41 DIV 12,REPUBLICAN,7
2017 MUNICIPAL PRIMARY,5/16/2017,4113,PHILA WD 41 DIV 13,DEMOCRATIC,53
2017 MUNICIPAL PRIMARY,5/16/2017,4113,PHILA WD 41 DIV 13,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,4113,PHILA WD 41 DIV 13,REPUBLICAN,14
2017 MUNICIPAL PRIMARY,5/16/2017,4114,PHILA WD 41 DIV 14,DEMOCRATIC,52
2017 MUNICIPAL PRIMARY,5/16/2017,4114,PHILA WD 41 DIV 14,REPUBLICAN,9
2017 MUNICIPAL PRIMARY,5/16/2017,4115,PHILA WD 41 DIV 15,DEMOCRATIC,64
2017 MUNICIPAL PRIMARY,5/16/2017,4115,PHILA WD 41 DIV 15,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,4115,PHILA WD 41 DIV 15,REPUBLICAN,7
2017 MUNICIPAL PRIMARY,5/16/2017,4116,PHILA WD 41 DIV 16,DEMOCRATIC,31
2017 MUNICIPAL PRIMARY,5/16/2017,4116,PHILA WD 41 DIV 16,NONE,1
2017 MUNICIPAL PRIMARY,5/16/2017,4116,PHILA WD 41 DIV 16,REPUBLICAN,3
2017 MUNICIPAL PRIMARY,5/16/2017,4117,PHILA WD 41 DIV 17,DEMOCRATIC,53
2017 MUNICIPAL PRIMARY,5/16/2017,4117,PHILA WD 41 DIV 17,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,4117,PHILA WD 41 DIV 17,REPUBLICAN,10
2017 MUNICIPAL PRIMARY,5/16/2017,4118,PHILA WD 41 DIV 18,DEMOCRATIC,40
2017 MUNICIPAL PRIMARY,5/16/2017,4118,PHILA WD 41 DIV 18,LIBERTARIAN,1
2017 MUNICIPAL PRIMARY,5/16/2017,4118,PHILA WD 41 DIV 18,REPUBLICAN,13
2017 MUNICIPAL PRIMARY,5/16/2017,4119,PHILA WD 41 DIV 19,DEMOCRATIC,37
2017 MUNICIPAL PRIMARY,5/16/2017,4119,PHILA WD 41 DIV 19,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,4119,PHILA WD 41 DIV 19,REPUBLICAN,10
2017 MUNICIPAL PRIMARY,5/16/2017,4120,PHILA WD 41 DIV 20,DEMOCRATIC,31
2017 MUNICIPAL PRIMARY,5/16/2017,4120,PHILA WD 41 DIV 20,REPUBLICAN,3
2017 MUNICIPAL PRIMARY,5/16/2017,4121,PHILA WD 41 DIV 21,DEMOCRATIC,47
2017 MUNICIPAL PRIMARY,5/16/2017,4121,PHILA WD 41 DIV 21,REPUBLICAN,7
2017 MUNICIPAL PRIMARY,5/16/2017,4122,PHILA WD 41 DIV 22,DEMOCRATIC,48
2017 MUNICIPAL PRIMARY,5/16/2017,4122,PHILA WD 41 DIV 22,REPUBLICAN,5
2017 MUNICIPAL PRIMARY,5/16/2017,4123,PHILA WD 41 DIV 23,DEMOCRATIC,45
2017 MUNICIPAL PRIMARY,5/16/2017,4123,PHILA WD 41 DIV 23,INDEPENDENT,2
2017 MUNICIPAL PRIMARY,5/16/2017,4123,PHILA WD 41 DIV 23,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,4123,PHILA WD 41 DIV 23,REPUBLICAN,10
2017 MUNICIPAL PRIMARY,5/16/2017,4124,PHILA WD 41 DIV 24,UNKNOWN,1
2017 MUNICIPAL PRIMARY,5/16/2017,4124,PHILA WD 41 DIV 24,DEMOCRATIC,47
2017 MUNICIPAL PRIMARY,5/16/2017,4124,PHILA WD 41 DIV 24,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,4124,PHILA WD 41 DIV 24,REPUBLICAN,8
2017 MUNICIPAL PRIMARY,5/16/2017,4125,PHILA WD 41 DIV 25,DEMOCRATIC,46
2017 MUNICIPAL PRIMARY,5/16/2017,4125,PHILA WD 41 DIV 25,NO AFFILIATION,1
